trial_type	onset	duration	key_response.corr
correct go	0.06139999999999901	1	1
correct go	1.934000000000001	1	1
correct go	3.7059999999999995	1	1
correct go	6.7479999999999976	1	1
correct go	8.621499999999997	1	1
correct go	10.663199999999996	1	1
correct go	13.371699999999997	1	1
correct go	15.123399999999997	1	1
correct go	16.875300000000003	1	1
correct stop	19.122	1	1
correct go	21.010799999999996	1	1
correct go	22.9555	1	1
correct go	24.7102	1	1
correct go	26.5856	1	1
correct go	28.6659	1	1
correct stop	31.122300000000003	1	1
correct go	32.8775	1	1
correct go	34.7093	1	1
correct go	36.5804	1	1
correct go	38.4555	1	1
correct go	40.2911	1	1
correct stop	42.0972	1	1
correct go	43.873000000000005	1	1
correct go	45.6233	1	1
correct go	47.4619	1	1
correct go	49.209999999999994	1	1
correct go	51.3368	1	1
correct go	53.126400000000004	1	1
correct go	54.8771	1	1
correct go	56.835899999999995	1	1
correct go	58.667	1	1
failed stop	60.873900000000006	1	0
correct go	62.6263	1	1
correct go	64.3739	1	1
correct go	66.2907	1	1
correct go	68.0419	1	1
correct go	70.2492	1	1
correct go	72.0828	1	1
failed go	73.9192	1	0
correct go	75.6246	1	1
correct go	77.5008	1	1
correct go	79.334	1	1
correct stop	81.1452	1	1
correct go	82.8748	1	1
correct go	84.6666	1	1
correct go	86.7499	1	1
failed stop	88.91629999999999	1	0
correct go	90.9185	1	1
correct go	92.9585	1	1
correct go	95.1255	1	1
failed stop	96.9324	1	0
correct go	98.9584	1	1
correct go	101.1686	1	1
correct stop	103.2662	1	1
correct go	105.04230000000001	1	1
correct go	107.54230000000001	1	1
correct go	109.29570000000001	1	1
correct go	111.3785	1	1
correct go	113.71029999999999	1	1
correct go	115.66820000000001	1	1
correct go	117.79320000000001	1	1
correct go	119.5846	1	1
correct go	121.62989999999999	1	1
correct go	123.54499999999999	1	1
correct go	125.5437	1	1
correct stop	127.465	1	1
correct go	129.2571	1	1
correct go	131.0042	1	1
failed go	133.1298	1	0
correct go	135.8358	1	1
correct go	137.6691	1	1
failed go	139.7941	1	0
correct stop	141.6455	1	1
correct go	143.4193	1	1
correct go	145.3794	1	1
correct stop	147.7295	1	1
correct go	150.0446	1	1
correct go	151.9196	1	1
correct go	153.8544	1	1
correct go	155.6697	1	1
failed stop	157.5526	1	0
correct go	159.42	1	1
correct stop	161.2325	1	1
correct go	163.045	1	1
correct go	164.8786	1	1
correct go	167.83689999999999	1	1
failed go	169.5889	1	0
failed stop	171.4459	1	0
correct go	173.273	1	1
correct go	175.1731	1	1
correct go	177.0492	1	1
correct go	178.8062	1	1
correct go	180.5457	1	1
correct stop	182.5089	1	1
correct go	184.4245	1	1
correct go	186.9642	1	1
correct go	188.713	1	1
failed stop	191.1102	1	0
correct go	193.0879	1	1
correct go	194.9005	1	1
correct go	196.6299	1	1
correct go	198.4632	1	1
correct go	200.34	1	1
failed go	202.4218	1	0
correct stop	204.3621	1	1
failed go	206.2133	1	0
correct go	208.1724	1	1
correct go	209.9641	1	1
correct go	211.7146	1	1
failed stop	213.7717	1	0
correct go	215.5925	1	1
correct go	217.4255	1	1
correct go	219.1787	1	1
failed stop	221.0712	1	0
correct go	223.006	1	1
correct go	225.9665	1	1
correct go	227.8834	1	1
correct go	229.6349	1	1
failed stop	231.4981	1	0
correct go	233.59009999999998	1	1
correct go	235.67350000000002	1	1
correct go	237.5083	1	1
correct go	239.4652	1	1
correct stop	241.51160000000002	1	1
correct go	243.25910000000002	1	1
correct go	245.05429999999998	1	1
failed go	247.259	1	0
failed stop	249.2725	1	0
correct go	251.00730000000001	1	1
correct go	252.7594	1	1
correct go	255.01219999999998	1	1
correct go	256.88570000000004	1	1
correct go	259.13289999999995	1	1
correct stop	261.1531	1	1
correct go	262.96579999999994	1	1
correct go	264.71630000000005	1	1
correct go	267.00829999999996	1	1
failed go	268.75980000000004	1	0
correct go	270.5073	1	1
correct go	272.4693	1	1
correct stop	274.2169	1	1
correct go	276.0937	1	1
correct go	277.8442	1	1
correct stop	279.65380000000005	1	1
correct go	281.42560000000003	1	1
correct go	283.22040000000004	1	1
correct go	285.3414	1	1
correct go	287.1784	1	1
correct go	289.0942	1	1
correct go	290.8423	1	1
correct go	292.8425	1	1
correct go	294.6345	1	1
correct go	296.971	1	1
correct go	298.8864	1	1
correct go	301.3844	1	1
correct go	303.51480000000004	1	1
correct go	305.3447	1	1
correct go	307.09630000000004	1	1
correct go	309.01189999999997	1	1
correct stop	310.92740000000003	1	1
correct go	313.0104	1	1
correct go	314.8065	1	1
correct go	316.5543	1	1
failed go	318.38779999999997	1	0
correct go	320.3039	1	1
failed stop	322.2431	1	0
correct go	324.3855	1	1
correct go	326.1775	1	1
failed stop	327.99350000000004	1	0
correct go	329.8026	1	1
correct go	331.59770000000003	1	1
correct go	333.55409999999995	1	1
correct go	335.30190000000005	1	1
correct go	337.05460000000005	1	1
correct go	339.0131	1	1
failed stop	340.7682	1	0
correct go	342.5117	1	1
correct go	344.2654	1	1
failed stop	346.31769999999995	1	0
correct go	348.09540000000004	1	1
