trial_type	onset	duration	key_response.corr
correct go	0.0633999999999979	1	1
correct go	2.0783999999999985	1	1
correct go	3.8694999999999986	1	1
correct go	5.662199999999999	1	1
correct stop	7.4527	1	1
correct go	9.1968	1	1
correct go	10.918800000000001	1	1
correct go	12.871399999999998	1	1
correct go	15.038900000000002	1	1
failed stop	16.845299999999998	1	0
correct go	18.7456	1	1
correct stop	20.496	1	1
correct go	22.374399999999998	1	1
correct go	24.5048	1	1
correct go	26.412899999999997	1	1
correct go	28.248899999999995	1	1
correct go	30.0395	1	1
correct stop	32.0141	1	1
correct go	33.834199999999996	1	1
correct go	35.705299999999994	1	1
correct go	37.537499999999994	1	1
correct go	40.4139	1	1
correct go	42.288700000000006	1	1
correct go	44.03880000000001	1	1
correct stop	46.25410000000001	1	1
correct go	48.20700000000001	1	1
correct go	50.24980000000001	1	1
correct stop	52.0171	1	1
correct go	53.7893	1	1
correct go	55.7488	1	1
correct go	57.50150000000001	1	1
correct stop	59.306	1	1
correct go	61.0809	1	1
correct go	62.91630000000001	1	1
correct go	64.92190000000001	1	1
correct go	66.74900000000001	1	1
correct stop	68.67150000000001	1	1
correct go	70.7076	1	1
correct go	72.4984	1	1
correct go	74.29	1	1
correct go	76.2099	1	1
correct go	78.1267	1	1
failed stop	79.9383	1	0
correct go	81.7486	1	1
correct go	83.9218	1	1
correct go	85.9989	1	1
correct go	87.7944	1	1
correct go	89.6658	1	1
correct go	91.6277	1	1
correct go	93.8966	1	1
correct go	95.7942	1	1
correct go	97.626	1	1
failed stop	99.7576	1	0
correct go	101.5236	1	1
correct go	103.2915	1	1
correct go	105.54880000000001	1	1
correct go	107.87500000000001	1	1
correct go	109.71470000000001	1	1
correct go	111.544	1	1
correct go	113.4576	1	1
correct go	115.29450000000001	1	1
correct go	117.13119999999999	1	1
correct go	118.92130000000002	1	1
correct go	120.7504	1	1
correct go	122.75179999999999	1	1
correct go	124.5425	1	1
correct stop	126.64130000000002	1	1
correct go	128.46089999999998	1	1
correct go	130.46269999999998	1	1
correct go	132.29479999999998	1	1
correct stop	134.0896	1	1
correct go	135.9589	1	1
correct go	137.7509	1	1
correct stop	139.51549999999997	1	1
correct go	141.3374	1	1
correct go	143.29489999999998	1	1
correct go	145.3785	1	1
failed stop	147.14679999999998	1	0
correct go	149.2516	1	1
correct go	151.54319999999998	1	1
correct go	153.29569999999998	1	1
correct go	155.0463	1	1
correct go	156.8355	1	1
failed stop	158.63299999999998	1	0
correct go	160.50179999999997	1	1
correct go	162.5879	1	1
correct go	164.87939999999998	1	1
correct go	167.04459999999997	1	1
correct go	169.16819999999998	1	1
correct go	171.2113	1	1
correct go	173.13	1	1
failed stop	175.10459999999998	1	0
correct go	177.0864	1	1
correct go	179.00449999999998	1	1
correct go	180.96159999999998	1	1
correct stop	182.8559	1	1
correct go	184.67	1	1
correct go	186.5032	1	1
correct go	188.3442	1	1
correct go	190.3807	1	1
failed stop	192.43169999999998	1	0
correct go	194.2669	1	1
correct go	196.04829999999998	1	1
correct go	198.29979999999998	1	1
failed go	200.08829999999998	1	0
correct go	202.0948	1	1
correct go	204.50629999999998	1	1
failed stop	206.35369999999998	1	0
correct go	208.12949999999998	1	1
correct go	210.12969999999999	1	1
correct stop	211.89159999999998	1	1
correct go	213.7963	1	1
correct go	215.8412	1	1
correct go	217.6718	1	1
failed stop	219.7967	1	0
correct go	221.8827	1	1
failed go	223.8003	1	0
correct go	225.71509999999998	1	1
failed stop	227.4799	1	0
correct go	229.25539999999998	1	1
correct go	231.0907	1	1
correct go	233.04889999999997	1	1
correct go	235.1745	1	1
failed go	237.00589999999997	1	0
correct stop	238.74119999999996	1	1
correct go	240.588	1	1
correct go	242.34189999999998	1	1
correct go	244.13269999999997	1	1
correct go	246.0277	1	1
correct go	247.92299999999997	1	1
correct stop	249.80089999999998	1	1
correct go	251.6376	1	1
correct go	253.4231	1	1
failed go	255.4222	1	0
correct go	257.6738	1	1
correct go	259.7185	1	1
correct go	261.7985	1	1
failed stop	263.56600000000003	1	0
correct go	265.7986	1	1
correct go	267.6754	1	1
correct go	269.5924	1	1
correct go	271.6745	1	1
correct stop	273.4861	1	1
correct go	275.2986	1	1
correct go	277.09250000000003	1	1
correct go	278.92420000000004	1	1
correct go	280.88280000000003	1	1
correct stop	282.634	1	1
correct go	285.4253	1	1
correct go	287.21880000000004	1	1
correct go	289.97270000000003	1	1
correct go	291.9683	1	1
correct go	293.8482	1	1
failed go	295.6822	1	0
correct go	297.6795	1	1
correct go	299.50800000000004	1	1
correct go	301.39320000000004	1	1
correct go	303.4253	1	1
failed stop	305.40680000000003	1	0
correct go	307.13390000000004	1	1
correct go	309.21750000000003	1	1
correct go	311.92900000000003	1	1
correct go	313.8844	1	1
failed go	315.6358	1	0
correct go	317.3845	1	1
correct go	319.468	1	1
correct go	321.5109	1	1
failed go	323.3431	1	0
correct go	325.1347	1	1
failed stop	326.90290000000005	1	0
correct go	328.7594	1	1
correct go	330.5516	1	1
correct go	332.803	1	1
correct go	334.7531	1	1
correct go	336.8845	1	1
correct go	339.01050000000004	1	1
correct go	340.7602	1	1
failed stop	342.6772	1	0
correct go	344.4715	1	1
correct go	346.3016	1	1
