trial_type	onset	duration	key_response.corr
correct go	0.05930000000000746	1	1
correct go	1.8278999999999996	1	1
correct go	4.079400000000007	1	1
correct stop	5.832899999999995	1	1
correct go	7.703800000000001	1	1
correct go	9.703399999999988	1	1
correct stop	11.459499999999991	1	1
correct go	13.328599999999994	1	1
correct go	15.0805	1	1
correct go	16.8288	1	1
failed stop	18.891899999999993	1	0
correct go	20.62020000000001	1	1
correct go	23.12299999999999	1	1
failed stop	25.01230000000001	1	0
correct go	27.204200000000014	1	1
correct go	29.162800000000004	1	1
correct go	30.998099999999994	1	1
failed stop	32.9297	1	0
correct go	34.706199999999995	1	1
correct go	36.4571	1	1
correct go	38.78829999999999	1	1
failed go	40.5386	1	0
correct go	43.08160000000001	1	1
correct go	45.2491	1	1
correct stop	46.99850000000001	1	1
correct go	48.8304	1	1
correct go	51.416	1	1
correct go	53.2064	1	1
correct stop	55.22120000000001	1	1
correct go	57.205600000000004	1	1
correct go	59.1687	1	1
correct stop	61.1369	1	1
correct go	63.0805	1	1
failed stop	64.93110000000001	1	0
correct go	66.66839999999999	1	1
correct go	68.4657	1	1
correct go	70.62270000000001	1	1
correct go	72.5829	1	1
correct stop	74.3331	1	1
correct go	76.4982	1	1
correct go	78.25059999999999	1	1
correct go	80.20570000000001	1	1
correct go	82.1233	1	1
correct go	83.99940000000001	1	1
correct go	85.79159999999999	1	1
correct go	87.6235	1	1
correct go	89.5832	1	1
correct go	92.37379999999999	1	1
correct go	94.624	1	1
failed go	96.62639999999999	1	0
correct go	98.999	1	1
correct go	101.9231	1	1
correct go	103.87440000000001	1	1
correct go	105.67170000000002	1	1
correct go	107.66650000000001	1	1
correct stop	109.64529999999999	1	1
correct go	111.4163	1	1
correct go	113.1796	1	1
correct go	114.9632	1	1
correct go	116.91810000000001	1	1
correct go	118.7567	1	1
correct go	120.875	1	1
failed stop	122.64750000000001	1	0
correct go	124.41900000000001	1	1
correct go	126.3058	1	1
correct go	128.0414	1	1
correct go	130.0838	1	1
correct stop	132.0087	1	1
correct go	133.9192	1	1
correct go	135.7171	1	1
correct go	137.4625	1	1
correct go	139.3341	1	1
correct go	141.29260000000002	1	1
correct go	143.8343	1	1
correct go	145.58450000000002	1	1
correct go	148.0427	1	1
correct go	150.2098	1	1
correct go	152.0142	1	1
correct go	154.20970000000003	1	1
failed go	156.335	1	0
correct go	158.2109	1	1
failed stop	160.09420000000003	1	0
correct go	162.0436	1	1
correct go	163.8371	1	1
correct go	165.75199999999998	1	1
correct go	167.54370000000003	1	1
correct go	169.5454	1	1
failed stop	171.3912	1	0
correct go	173.13109999999998	1	1
correct go	174.92100000000002	1	1
correct go	177.12910000000002	1	1
correct go	179.16940000000002	1	1
correct stop	181.09990000000002	1	1
correct go	183.0859	1	1
correct go	184.8371	1	1
correct go	187.2105	1	1
correct go	188.96110000000002	1	1
correct go	190.79940000000002	1	1
correct go	192.5907	1	1
failed stop	194.6319	1	0
correct go	196.59099999999998	1	1
correct go	198.4315	1	1
correct go	200.29530000000003	1	1
failed go	202.04670000000002	1	0
correct go	204.1326	1	1
correct go	205.92139999999998	1	1
correct stop	207.7829	1	1
correct go	210.504	1	1
correct go	212.4632	1	1
correct go	214.4243	1	1
failed stop	216.2343	1	0
correct go	218.1294	1	1
correct go	220.1738	1	1
correct go	221.96290000000002	1	1
correct stop	223.7968	1	1
correct go	225.9698	1	1
correct go	227.8871	1	1
correct go	230.1301	1	1
failed stop	232.107	1	0
correct go	233.96349999999998	1	1
correct go	235.8536	1	1
correct go	237.5912	1	1
correct go	240.30069999999998	1	1
correct stop	242.65419999999997	1	1
correct go	244.5472	1	1
correct go	246.3033	1	1
correct go	248.54760000000002	1	1
correct go	250.3808	1	1
correct go	252.381	1	1
correct go	254.1324	1	1
correct stop	256.13710000000003	1	1
correct go	258.6761	1	1
correct go	261.00660000000005	1	1
correct go	262.79949999999997	1	1
correct go	264.5484	1	1
correct go	266.29819999999995	1	1
correct go	268.197	1	1
correct go	270.04819999999995	1	1
correct go	271.92499999999995	1	1
correct go	273.75980000000004	1	1
correct go	276.21659999999997	1	1
correct go	278.0076	1	1
failed stop	279.7626	1	0
correct go	281.7753	1	1
correct go	283.7155	1	1
correct go	285.47119999999995	1	1
correct go	287.22529999999995	1	1
correct go	289.2577	1	1
failed stop	291.02740000000006	1	0
correct go	292.7578	1	1
correct go	294.51800000000003	1	1
correct go	296.29949999999997	1	1
correct go	298.4692	1	1
correct go	301.51030000000003	1	1
correct go	303.4271	1	1
correct stop	305.27919999999995	1	1
correct go	307.13329999999996	1	1
correct go	309.01160000000004	1	1
correct stop	310.96849999999995	1	1
correct go	312.76020000000005	1	1
correct go	314.509	1	1
correct go	316.6337	1	1
correct go	318.67780000000005	1	1
correct go	320.46950000000004	1	1
correct go	322.2609	1	1
correct go	324.06039999999996	1	1
correct go	326.21770000000004	1	1
correct go	328.01030000000003	1	1
failed stop	329.78200000000004	1	0
correct go	331.71770000000004	1	1
correct go	333.467	1	1
failed stop	335.69860000000006	1	0
correct go	337.8017	1	1
correct go	339.55319999999995	1	1
correct go	341.4402	1	1
correct go	343.2201	1	1
correct go	345.1358	1	1
correct go	346.88430000000005	1	1
failed stop	348.6758	1	0
correct go	350.72839999999997	1	1
