trial_type	onset	duration	key_response.corr
correct go	0.06119999999999948	1	1
correct go	1.9787999999999997	1	1
correct stop	3.7473000000000027	1	1
correct go	5.495100000000001	1	1
correct go	7.2956	1	1
correct stop	9.247999999999998	1	1
correct go	10.997	1	1
correct go	12.745600000000003	1	1
correct go	14.529600000000002	1	1
correct go	16.3465	1	1
correct go	18.3968	1	1
correct go	20.180100000000003	1	1
correct go	21.947200000000002	1	1
correct go	23.7149	1	1
correct go	25.8309	1	1
correct stop	27.798099999999998	1	1
correct go	30.082100000000004	1	1
correct go	32.0319	1	1
correct go	34.1821	1	1
correct go	35.9158	1	1
correct go	38.7164	1	1
correct go	40.5661	1	1
correct go	42.8333	1	1
correct stop	44.8496	1	1
correct go	46.60059999999999	1	1
correct go	48.6672	1	1
failed go	50.450300000000006	1	0
correct go	52.183699999999995	1	1
correct go	54.470000000000006	1	1
correct go	56.384499999999996	1	1
failed stop	58.300900000000006	1	0
correct go	60.1009	1	1
correct go	61.851400000000005	1	1
correct stop	63.801899999999996	1	1
correct go	65.7346	1	1
correct go	67.80179999999999	1	1
correct go	69.65190000000001	1	1
failed stop	71.78569999999999	1	0
correct go	73.60249999999999	1	1
correct go	75.5523	1	1
correct go	77.3358	1	1
correct go	79.45259999999999	1	1
correct go	81.30279999999999	1	1
correct go	83.0687	1	1
failed stop	85.06970000000001	1	0
correct go	86.85329999999999	1	1
correct go	88.70330000000001	1	1
correct go	90.58609999999999	1	1
correct go	92.56960000000001	1	1
correct go	94.30370000000002	1	1
correct stop	96.1035	1	1
correct go	98.22060000000002	1	1
correct go	100.054	1	1
correct go	101.8877	1	1
correct go	103.6377	1	1
correct go	105.68800000000002	1	1
failed stop	107.5043	1	0
correct go	109.35500000000002	1	1
correct go	111.1377	1	1
correct go	112.9051	1	1
correct go	114.75460000000001	1	1
correct stop	116.8049	1	1
correct go	118.70520000000002	1	1
correct go	120.43880000000001	1	1
correct stop	122.2562	1	1
correct go	124.07230000000001	1	1
correct go	126.0058	1	1
correct go	127.8058	1	1
correct go	129.556	1	1
failed stop	131.3895	1	0
correct go	133.5899	1	1
correct go	135.4285	1	1
correct go	137.5726	1	1
correct go	139.3288	1	1
correct go	141.0731	1	1
correct stop	142.84	1	1
correct go	144.713	1	1
correct go	146.657	1	1
correct go	148.4399	1	1
failed stop	150.2808	1	0
correct go	152.0079	1	1
correct go	154.131	1	1
correct go	156.191	1	1
correct go	157.94050000000001	1	1
failed stop	159.758	1	0
correct go	161.8004	1	1
correct go	164.1081	1	1
correct go	166.29170000000002	1	1
correct go	168.1584	1	1
failed stop	170.0752	1	0
correct go	172.0915	1	1
correct go	173.969	1	1
correct go	175.8677	1	1
correct go	177.6756	1	1
correct go	179.4094	1	1
correct stop	181.20940000000002	1	1
correct go	183.50320000000002	1	1
correct go	185.2524	1	1
correct go	187.4925	1	1
correct go	189.5534	1	1
correct go	191.3536	1	1
correct go	193.1208	1	1
correct go	194.904	1	1
failed go	196.7203	1	0
correct stop	198.50400000000002	1	1
correct go	200.38840000000002	1	1
correct go	202.1207	1	1
correct go	203.9709	1	1
correct go	205.7718	1	1
failed stop	207.6044	1	0
correct go	209.405	1	1
correct go	211.4051	1	1
correct go	213.3226	1	1
correct go	215.3895	1	1
correct stop	217.26170000000002	1	1
correct go	219.0747	1	1
correct go	221.1234	1	1
failed stop	223.4063	1	0
correct go	225.207	1	1
correct go	227.195	1	1
correct stop	229.108	1	1
correct go	230.90840000000003	1	1
correct go	232.7265	1	1
correct go	234.57870000000003	1	1
correct go	236.8086	1	1
correct go	238.61270000000002	1	1
correct go	240.92610000000002	1	1
correct go	243.00889999999998	1	1
failed go	244.9962	1	0
failed stop	246.96160000000003	1	0
correct go	248.8102	1	1
correct go	250.99380000000002	1	1
correct go	252.74380000000002	1	1
correct go	254.5279	1	1
correct go	256.528	1	1
correct go	258.34430000000003	1	1
correct go	260.1129	1	1
correct stop	262.1449	1	1
correct go	263.9455	1	1
correct go	265.7298	1	1
correct go	267.71250000000003	1	1
correct go	269.9129	1	1
correct go	271.8632	1	1
correct go	273.9965	1	1
correct go	275.7968	1	1
correct go	277.5637	1	1
correct go	279.3974	1	1
correct go	281.6317	1	1
correct go	283.4314	1	1
correct go	285.2312	1	1
failed stop	287.0006	1	0
correct go	288.9152	1	1
correct go	290.7656	1	1
correct go	292.54900000000004	1	1
correct go	295.1835	1	1
correct go	297.1995	1	1
failed stop	298.9848	1	0
correct go	300.8174	1	1
correct go	302.5836	1	1
correct go	304.9832	1	1
correct go	307.2512	1	1
correct go	309.1835	1	1
correct go	311.3679	1	1
correct go	313.5008	1	1
correct go	315.3682	1	1
correct go	317.3682	1	1
correct stop	319.1849	1	1
correct go	320.935	1	1
correct go	322.7017	1	1
correct go	324.5218	1	1
correct stop	326.46840000000003	1	1
correct go	328.2848	1	1
correct go	330.2025	1	1
correct go	332.103	1	1
correct go	334.653	1	1
correct go	336.58570000000003	1	1
correct go	338.3861	1	1
correct go	340.1404	1	1
correct stop	342.0199	1	1
correct go	343.8368	1	1
